_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,enter_the_reasoning_for_your_decision,select_the_most_visually_appealing_design,orig__golden,answer_golden,enter_the_reasoning_for_your_decision_gold,id,select_the_most_visually_appealing_design_gold,url_img1,url_img2
940260571,4/25/2016 23:24:09,false,1968727659,,4/25/2016 23:23:27,false,neodev,0.5488,32091580,BRA,07,Brasília,177.235.173.204,Is Bether,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:24:28,false,1968727801,,4/25/2016 23:23:33,false,neodev,0.5754,35002805,VNM,44,Hanoi,115.76.186.79,1,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:25:05,false,1968727968,,4/25/2016 23:22:50,false,elite,0.5681,36216661,SRB,00,Nis,178.220.226.250,I like construction,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:25:09,false,1968728024,,4/25/2016 23:23:08,false,personaly,0.5542,33663352,ARG,01,Mar Del Plata,181.168.213.227,i like it,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:25:12,false,1968728073,,4/25/2016 23:23:24,false,elite,0.5506,35275754,SRB,02,Novi Sad,24.135.242.179,brighter,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:25:18,false,1968728102,,4/25/2016 23:23:59,false,neodev,0.6006,32887999,GRC,"","",85.73.78.65,i like more,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:25:36,false,1968728172,,4/25/2016 23:24:19,false,neodev,0.5716,37225358,MKD,41,Skopje,77.28.162.102,the first do not appear,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:25:57,false,1968728285,,4/25/2016 23:23:31,false,clixsense,0.565,6833057,NLD,05,Venray,84.31.86.92,more personal,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:25:59,false,1968728310,,4/25/2016 23:24:19,false,clixsense,0.5586,32840614,DZA,"","",105.108.123.197,Many color,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:26:21,false,1968728381,,4/25/2016 23:22:51,false,clixsense,0.5301,37008384,ITA,07,Rome,87.18.221.220,nice buildings,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:26:21,false,1968728390,,4/25/2016 23:23:20,false,clixsense,0.5756,20841624,PER,15,Lima,190.43.95.13,they are happy,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:26:25,false,1968728442,,4/25/2016 23:24:37,false,neodev,0.5163,36077263,VEN,25,Caracas,186.94.204.154,5y6y6yjhyjyjyj,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:26:43,false,1968728566,,4/25/2016 23:23:48,false,elite,0.5722,37298088,RUS,51,Nizhniy Novgorod,95.79.95.91,Good,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:27:10,false,1968728717,,4/25/2016 23:23:24,false,instagc,0.5895,36851940,CAN,"","",104.205.183.120,Nice building with lights,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:28:13,false,1968729237,,4/25/2016 23:23:47,false,instagc,0.4941,36099574,BIH,01,Zenica,5.43.75.245,"buildings, architecture",img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:29:56,false,1968729901,,4/25/2016 23:23:33,false,neodev,0.5733,11075499,VEN,20,San Cristóbal,190.199.125.160,The image of the building after dark is more attractive.,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:30:02,false,1968729935,,4/25/2016 23:29:26,false,neodev,0.6218,36909744,EGY,"","",45.246.88.82,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/25/2016 23:57:00,false,1968737330,,4/25/2016 23:56:15,false,clixsense,0.5426,31842759,PHL,"","",49.147.188.198,perfect image,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/26/2016 00:26:02,false,1968745524,,4/26/2016 00:25:08,false,clixsense,0.5631,32175836,PER,15,Lima,179.7.84.68,is the best,img_1,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260571,4/26/2016 00:35:00,false,1968750461,,4/26/2016 00:32:31,false,clixsense,0.5199,27122921,PHL,D9,Pinagbuhatan,121.54.54.165,organize and not blurry,img_2,,,,11,,http://medicalethics.med.upenn.edu/uploads/media_items/pcam.43.80.1100.749.380.260.c.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgGL68uwtlqFJH6NS2aVb7YugGp108-Q2mpReD4xcHHBy_qOjC
940260572,4/25/2016 23:24:09,false,1968727658,,4/25/2016 23:23:27,false,neodev,0.5488,32091580,BRA,07,Brasília,177.235.173.204,Is Bether,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:24:28,false,1968727805,,4/25/2016 23:23:33,false,neodev,0.5754,35002805,VNM,44,Hanoi,115.76.186.79,1,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:25:05,false,1968727971,,4/25/2016 23:22:50,false,elite,0.5681,36216661,SRB,00,Nis,178.220.226.250,blue sky,img_2,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:25:09,false,1968728018,,4/25/2016 23:23:08,false,personaly,0.5542,33663352,ARG,01,Mar Del Plata,181.168.213.227,more colors,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:25:12,false,1968728069,,4/25/2016 23:23:24,false,elite,0.5506,35275754,SRB,02,Novi Sad,24.135.242.179,The light makes it more appealing.,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:25:18,false,1968728103,,4/25/2016 23:23:59,false,neodev,0.6006,32887999,GRC,"","",85.73.78.65,i like more,img_2,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:25:36,false,1968728177,,4/25/2016 23:24:19,false,neodev,0.5716,37225358,MKD,41,Skopje,77.28.162.102,better photo,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:25:57,false,1968728275,,4/25/2016 23:23:31,false,clixsense,0.565,6833057,NLD,05,Venray,84.31.86.92,i can see on the second one also players in the field,img_2,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:25:59,false,1968728305,,4/25/2016 23:24:19,false,clixsense,0.5586,32840614,DZA,"","",105.108.123.197,Clear,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:26:21,false,1968728386,,4/25/2016 23:22:51,false,clixsense,0.5301,37008384,ITA,07,Rome,87.18.221.220,the colors and view are amazing,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:26:21,false,1968728392,,4/25/2016 23:23:20,false,clixsense,0.5756,20841624,PER,15,Lima,190.43.95.13,its clear,img_2,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:26:25,false,1968728443,,4/25/2016 23:24:37,false,neodev,0.5163,36077263,VEN,25,Caracas,186.94.204.154,thth,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:26:43,false,1968728561,,4/25/2016 23:23:48,false,elite,0.5722,37298088,RUS,51,Nizhniy Novgorod,95.79.95.91,Good light,img_2,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:27:10,false,1968728725,,4/25/2016 23:23:24,false,instagc,0.5895,36851940,CAN,"","",104.205.183.120,Sky coLours make it more appealing.,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:28:13,false,1968729239,,4/25/2016 23:23:47,false,instagc,0.4941,36099574,BIH,01,Zenica,5.43.75.245,"beutifull day, landscape of city above stadium",img_2,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:29:56,false,1968729904,,4/25/2016 23:23:33,false,neodev,0.5733,11075499,VEN,20,San Cristóbal,190.199.125.160,The stadium with the lights on after dark is more visually appealing.,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:30:02,false,1968729934,,4/25/2016 23:29:26,false,neodev,0.6218,36909744,EGY,"","",45.246.88.82,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/25/2016 23:57:00,false,1968737333,,4/25/2016 23:56:15,false,clixsense,0.5426,31842759,PHL,"","",49.147.188.198,perfect image,img_2,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/26/2016 00:26:02,false,1968745529,,4/26/2016 00:25:08,false,clixsense,0.5631,32175836,PER,15,Lima,179.7.84.68,is the best,img_2,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260572,4/26/2016 00:35:00,false,1968750459,,4/26/2016 00:32:31,false,clixsense,0.5199,27122921,PHL,D9,Pinagbuhatan,121.54.54.165,organize and not blurry,img_1,,,,12,,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB,https://stadiumsandarenas.files.wordpress.com/2011/11/2068.jpg
940260573,4/25/2016 23:26:58,false,1968728657,,4/25/2016 23:26:29,false,neodev,0.795,31787148,MEX,14,Zapopan,189.169.6.109,af,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:27:39,false,1968728911,,4/25/2016 23:27:16,false,clixsense,0.5755,19484033,PHL,D9,Makati,119.92.172.162,good image,img_1,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:27:57,false,1968729042,,4/25/2016 23:27:31,false,clixsense,0.5886,36759610,ESP,56,Reus,88.24.67.70,Is more cool,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:28:54,false,1968729568,,4/25/2016 23:28:33,false,neodev,0.5488,32091580,BRA,07,Brasília,177.235.173.204,Is Bether,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:29:16,false,1968729656,,4/25/2016 23:27:40,false,clixsense,0.565,6833057,NLD,05,Venray,84.31.86.92,better readable,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:29:18,false,1968729657,,4/25/2016 23:28:51,false,personaly,0.5542,33663352,ARG,01,Mar Del Plata,181.168.213.227,i like it,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:29:24,false,1968729693,,4/25/2016 23:28:54,false,neodev,0.5716,37225358,MKD,41,Skopje,77.28.162.102,best,img_1,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:29:24,false,1968729695,,4/25/2016 23:28:50,false,neodev,0.6006,32887999,GRC,"","",85.73.78.65,i like more,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:30:32,false,1968730081,,4/25/2016 23:29:49,false,neodev,0.5754,35002805,VNM,44,Hanoi,115.76.186.79,2,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:30:45,false,1968730163,,4/25/2016 23:30:07,false,neodev,0.6218,36909744,EGY,"","",45.246.88.82,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:31:04,false,1968730228,,4/25/2016 23:29:40,false,neodev,0.5168,12216479,PRT,04,Esposende,144.64.59.201,modern,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:31:22,false,1968730312,,4/25/2016 23:29:31,false,neodev,0.625,35142313,TUN,"","",197.31.116.105,better,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:31:26,false,1968730330,,4/25/2016 23:29:41,false,elite,0.5681,36216661,SRB,00,Nis,178.220.226.250,clear,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:31:26,false,1968730334,,4/25/2016 23:30:00,false,neodev,0.6067,36666548,SRB,00,Belgrade,93.87.234.84,Simple but good,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:31:32,false,1968730358,,4/25/2016 23:29:37,false,instagc,0.5895,36851940,CAN,"","",104.205.183.120,Nice design,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:31:48,false,1968730475,,4/25/2016 23:29:51,false,clixsense,0.5301,37008384,ITA,07,Rome,87.18.221.220,i like flags,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/25/2016 23:33:11,false,1968730845,,4/25/2016 23:30:01,false,neodev,0.6667,34723350,VEN,07,Valencia,201.242.25.136,I like universities,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/26/2016 00:00:07,false,1968738293,,4/25/2016 23:59:42,false,clixsense,0.5426,31842759,PHL,"","",49.147.188.198,perfect image,img_2,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/26/2016 00:01:41,false,1968738726,,4/26/2016 00:00:18,false,clixsense,0.5199,27122921,PHL,D9,Pinagbuhatan,121.54.54.166,not blurry,img_1,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260573,4/26/2016 00:01:54,false,1968738806,,4/26/2016 00:00:08,false,clixsense,0.52,36406175,ESP,55,León,81.33.82.102,it´s beautiful,img_1,,,,13,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_6yS3lxKvPz5S4B_L1-IE2nh1JUC3Dmf2isNIt3URjg9yW6ZN,http://www.realclearsports.com/blognetwork/rcs_sidelines/better%20ivy%20league%20pennants.jpg
940260574,4/25/2016 23:26:58,false,1968728653,,4/25/2016 23:26:29,false,neodev,0.795,31787148,MEX,14,Zapopan,189.169.6.109,adsf,img_2,,,,14,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQnIfZKu_lBgfvpblYLDXmqGG5Bx0IrzoW34FvV41QLT7Sr7Dcr
940260574,4/25/2016 23:27:39,false,1968728909,,4/25/2016 23:27:16,false,clixsense,0.5755,19484033,PHL,D9,Makati,119.92.172.162,good image,img_1,,,,14,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQnIfZKu_lBgfvpblYLDXmqGG5Bx0IrzoW34FvV41QLT7Sr7Dcr
940260574,4/25/2016 23:27:57,false,1968729040,,4/25/2016 23:27:31,false,clixsense,0.5886,36759610,ESP,56,Reus,88.24.67.70,Is more cool,img_1,,,,14,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQnIfZKu_lBgfvpblYLDXmqGG5Bx0IrzoW34FvV41QLT7Sr7Dcr
940260574,4/25/2016 23:28:54,false,1968729570,,4/25/2016 23:28:33,false,neodev,0.5488,32091580,BRA,07,Brasília,177.235.173.204,Is Bether,img_2,,,,14,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQnIfZKu_lBgfvpblYLDXmqGG5Bx0IrzoW34FvV41QLT7Sr7Dcr
